Fri Oct 16 17:55:23 +0000 2015 REVISED: closures continuing thru 10/31 for North tube only. South tube will be open. Details: ,Relevant
Fri Oct 16 16:25:47 +0000 2015 Make time for our free check on 10/20. Call for an appt: ,Non-Relevant
Fri Oct 16 16:22:50 +0000 2015 Weekend traffic alert available: This information is subject to change.,Non-Relevant
Fri Oct 16 16:05:51 +0000 2015 Learn more about this project here: ,Non-Relevant
Fri Oct 16 16:04:24 +0000 2015 Mn Bridge lane reversals ended in early Aug; 1st step to implement mobility &amp; safety enhancements,Non-Relevant
Fri Oct 16 15:52:52 +0000 2015 Please report the location of missing/faded lane markings to Thank you,Non-Relevant
Fri Oct 16 15:50:28 +0000 2015 Please report faded lane markings to here: ,Non-Relevant
Fri Oct 16 14:23:37 +0000 2015 The is back in service. ,Non-Relevant
Fri Oct 16 13:44:51 +0000 2015 street team shares info with morning commuters at &amp; w/ ,Non-Relevant
Fri Oct 16 13:38:50 +0000 2015 Thanks for the suggestion! Please share it with our SIFerry team by writing here: ,Non-Relevant
Fri Oct 16 13:38:03 +0000 2015 The shared lane continues along 12 Av to connect to Dahill Rd and Caton Av lane. ,Non-Relevant
Thu Oct 15 22:48:07 +0000 2015 Our SIM staff went purple today for ,Non-Relevant
Thu Oct 15 20:04:03 +0000 2015 Please feel free to contact DOT Comm office regarding your opendata request: ,Non-Relevant
Thu Oct 15 18:39:46 +0000 2015 RT Pic from &amp; discussing improvements for W145th St near Lenox/Malcolm X ,Non-Relevant
Thu Oct 15 16:19:00 +0000 2015 Have you checked out the available here? ,Non-Relevant
"Thu Oct 15 16:11:16 +0000 2015 lane closures in both directions under W. 252nd St Bridge on 10/19 &amp; 10/21, 11pm-5am ",Relevant
Thu Oct 15 15:57:38 +0000 2015 We're joining and going purple in recognition of &amp; ,Non-Relevant
Thu Oct 15 15:49:52 +0000 2015 Please call to report an issue with a City vehicle.,Non-Relevant
Thu Oct 15 14:30:47 +0000 2015 Report illegal parking in progress here or w/free App ,Non-Relevant
Thu Oct 15 14:00:52 +0000 2015 Please feel free to share your transportation related suggestions with DOT's Bronx Boro Comm office here: ,Non-Relevant
Wed Oct 14 19:47:16 +0000 2015 Talking in public spaces &amp; in with . ,Non-Relevant
Wed Oct 14 19:25:39 +0000 2015 Set up an appt for this Saturday's Check! More info: ,Non-Relevant
Wed Oct 14 18:15:39 +0000 2015 Please write to DOT's Accessibility Coordinator with your accessibility-related issues: ,Non-Relevant
"Wed Oct 14 17:54:22 +0000 2015 As we have suggested, please report this vehicle to for investigation by the placard holding agency.",Non-Relevant
Wed Oct 14 17:43:56 +0000 2015 Pls feel free to contact to suggest bike parking in/near their plaza! More info ,Non-Relevant
Wed Oct 14 17:10:38 +0000 2015 Our SIM crew continues to improve w/ brick &amp; concrete ped refuge islands ,Non-Relevant
"Wed Oct 14 16:10:49 +0000 2015 Please call to report an issue with a City vehicle. If possible, pls provide location/plate # to 311.",Non-Relevant
Wed Oct 14 16:08:25 +0000 2015 Not at this time. Please feel free to share your request by writing to DOT's Commissioner office: ,Non-Relevant
"Wed Oct 14 15:15:43 +0000 2015 Weather permitting, 1st Ave btn 14-15th St will be paved Thur. Weekly resurfacing schedule online: ",Non-Relevant
Wed Oct 14 15:11:56 +0000 2015 And please feel free to share your turn signal suggestion with DOT's Mn Boro Comm office: ,Non-Relevant
Wed Oct 14 15:11:05 +0000 2015 Pls report illegal parking in progress online: or with free App: ,Non-Relevant
Wed Oct 14 15:02:54 +0000 2015 Please share your suggestion with us by contacting DOT's Queens Boro Comm: ,Non-Relevant
Wed Oct 14 14:53:01 +0000 2015 You may file a property damage claim with the NYC Comptroller's office; here's the form 2/2,Non-Relevant
Wed Oct 14 14:52:21 +0000 2015 Please report location of road condition to via free 311 app or online here: 1/2,Non-Relevant
Tue Oct 13 22:28:08 +0000 2015 Please call with the permit number to make a complaint about misuse of a City placard.,Non-Relevant
Tue Oct 13 18:04:11 +0000 2015 Please : Signage placed at &amp; ,Non-Relevant
"Tue Oct 13 16:49:57 +0000 2015 It was not a change made by us, but perhaps has more insight for you?",Non-Relevant
Tue Oct 13 15:37:30 +0000 2015 Please report location with missing/fading markings to ,Non-Relevant
Tue Oct 13 15:29:22 +0000 2015 Rehabilitation Project one-week look ahead. ,Non-Relevant
Tue Oct 13 15:28:39 +0000 2015 Please feel free to call 311 in the future. This account not monitored 24/7.,Non-Relevant
Tue Oct 13 15:05:51 +0000 2015 Please report location of litter on a NYC highway to here: Thank you,Non-Relevant
Tue Oct 13 14:57:33 +0000 2015 . officials discuss strengthening existing Law before Housing &amp; Buildings Comm ,Non-Relevant
"Tue Oct 13 14:51:20 +0000 2015 Please contact NYPD re:traffic enforcement. For transportation suggestions, contact: ",Non-Relevant
"Tue Oct 13 14:23:48 +0000 2015 Share ideas/concerns about traffic safety, transportation access: Public Workshop 10/26 7-8:30pm ",Non-Relevant
Mon Oct 12 17:15:29 +0000 2015 Happy to host the in thru this evening w/ &amp; Ernst &amp; Young ,Non-Relevant
"Mon Oct 12 17:05:43 +0000 2015 REMINDER: North Tube closures this week, South Tube closures extending thru 10/24. See below: ",Relevant
"Mon Oct 12 14:16:07 +0000 2015 northbound lane closures under on 10/14, 11pm-5am (weather permitting) ",Relevant
"Mon Oct 12 13:04:14 +0000 2015 REMINDER: full bridge closures this week Tues-Fri 12:01am-5am, Sat 1am-6am. Detour info below: ",Relevant
Sat Oct 10 00:45:59 +0000 2015 Project under way! has bid project &amp;some utility work already started on eastern end of Flushing,Non-Relevant
Fri Oct 09 21:03:09 +0000 2015 REMINDER: Nightly MN-bound closures extended to daytime hours this wknd: 12AM 10/10 until 5AM 10/12 ,Relevant
Fri Oct 09 20:49:49 +0000 2015 Please contact our Bk Boro Comm office regarding Shore Rd in Bk. ,Non-Relevant
Fri Oct 09 20:38:29 +0000 2015 Please give our SI Boro Comm office a call/email to inquire about markings at this location. ,Non-Relevant
Fri Oct 09 20:36:02 +0000 2015 Check out for Vision Zero data,Non-Relevant
Fri Oct 09 19:45:26 +0000 2015 partial lane closure at 10/12 thru 10/15 11pm-6am ,Relevant
Fri Oct 09 18:55:05 +0000 2015 Traveling on Be alert for deer. Message boards placed at Hylan Blvd &amp; Cunningham Rd.,Non-Relevant
"Fri Oct 09 18:37:57 +0000 2015 Hard to tell what's in this photo. If service is needed, please report this location to ",Non-Relevant
Fri Oct 09 18:33:42 +0000 2015 Please report location of faded markings to online here: Thanks,Non-Relevant
Fri Oct 09 18:14:18 +0000 2015 Please report the location of the pothole to via free 311 app or online ,Non-Relevant
"Fri Oct 09 18:03:45 +0000 2015 Transportation Committee Mtg to present the Empire Blvd reconstruction project, 10/13 at 7:30pm: ",Non-Relevant
"Fri Oct 09 17:46:19 +0000 2015 West Drive is car-free all the time, East Drive remains open to vehicles weekdays 7-9am",Relevant
"Fri Oct 09 17:30:34 +0000 2015 westbound &amp; eastbound lane closures at 10/13 thru 10/16, 12am-5am ",Relevant
Fri Oct 09 16:45:24 +0000 2015 Alternate Side Parking is suspended Monday 10/12 for Follow for daily updates on ,Non-Relevant
"Fri Oct 09 16:00:28 +0000 2015 southbound single lane closures below the ramp on 10/10, 9am-2pm ",Relevant
Fri Oct 09 15:28:01 +0000 2015 Try out sample seats at before 3pm today! Share your thoughts at: ,Non-Relevant
Fri Oct 09 15:05:11 +0000 2015 with NYC's weekend traffic advisory: ,Non-Relevant
"Fri Oct 09 14:32:37 +0000 2015 Public Info Session for the Plaza Program in at Bklyn Boro Comm Office, 10/13 at 5pm: ",Non-Relevant
"Fri Oct 09 14:04:01 +0000 2015 RT overnight closure: 10/13-10/16 12-5AM, 10/17 1AM-6AM. ",Relevant
"Fri Oct 09 13:55:03 +0000 2015 By law, waters are under federal jurisdiction managed by Boats navigate channels at high tide. 2/2",Non-Relevant
Fri Oct 09 13:54:32 +0000 2015 We appreciate the inconvenience to travelers when bridges must be opened during busy hours. 1/2,Non-Relevant
Fri Oct 09 13:31:16 +0000 2015 Please report traffic signal issue by calling ,Non-Relevant
Thu Oct 08 22:00:23 +0000 2015 On Sunday 10/4 there was an explosion and building collapse at 42nd St &amp; 13th Av Brooklyn. Learn more ,Non-Relevant
Thu Oct 08 20:19:59 +0000 2015 This is not a DOT vehicle. Please report illegal parking in progress to ,Non-Relevant
Thu Oct 08 20:16:25 +0000 2015 Ensure your child's safety at our free check on 10/13. Call for an appt: ,Non-Relevant
"Thu Oct 08 18:16:34 +0000 2015 Don't miss one of the last at Fifth Ave b/w 124th and 126th St, this Sat 10/10, 12pm-5pm! ",Non-Relevant
Thu Oct 08 17:06:32 +0000 2015 More progress on the dedicated lane! Photos of barriers placed on side of bridge ,Non-Relevant
Thu Oct 08 16:28:32 +0000 2015 Please report location of faded crosswalk to ,Non-Relevant
Thu Oct 08 15:11:23 +0000 2015 Please share your feedback on the app with - Though it looks like their app has in Google Play store!,Non-Relevant
Thu Oct 08 02:20:03 +0000 2015 . Commissioner Polly Trottenberg honored to be named Woman of the Year by WTS NYC Chapter ,Non-Relevant
Wed Oct 07 22:09:11 +0000 2015 Come watch install this week &amp; ,Non-Relevant
Wed Oct 07 20:27:30 +0000 2015 Learn more about the project on our website: ,Non-Relevant
Wed Oct 07 20:26:40 +0000 2015 Work is underway this week! Learn more about this project: ,Non-Relevant
Wed Oct 07 20:25:43 +0000 2015 The protected lane project has begun! ,Non-Relevant
Step 1: channelize &amp; organize vehicles leaving 1stAve tunnel ,Non-Relevant
Wed Oct 07 20:11:40 +0000 2015 Join our workshop for business owners re: commercial cyclist law &amp; safety 10/8 w/ Member ,Non-Relevant
Wed Oct 07 18:32:47 +0000 2015 Nightly MN-bound closures extended to daytime hours this wknd: 12AM 10/10 until 5AM 10/12. ,Relevant
Wed Oct 07 18:24:00 +0000 2015 Our crews are working on the 1st Ave protected lane,Non-Relevant
Wed Oct 07 18:03:37 +0000 2015 You are correct! Our crews have begun working on the 1st Ave protected lane,Non-Relevant
Wed Oct 07 17:51:51 +0000 2015 Our Safety Ed team joined and 3rd grade students from PS4 for Day! ,Non-Relevant
"Wed Oct 07 17:35:40 +0000 2015 full bridge closures, 10/13 thru 10/17, Tues-Fri 12:01am-5am, Sat 1am-6am. Detour info below: ",Relevant
Wed Oct 07 17:01:23 +0000 2015 under WEST 236th St Pedestrian Bridge: intermittent single lane closures overnight begins 10/9 ,Relevant
Wed Oct 07 16:41:08 +0000 2015 You may report an issue with a DOT employee to our Commissioner's office here: ,Non-Relevant
Wed Oct 07 16:36:07 +0000 2015 Please report the location/issue to DOT's Manhattan Boro Comm office: ,Non-Relevant
Wed Oct 07 16:33:47 +0000 2015 Our weekly resurfacing schedule is available online: ,Non-Relevant
Wed Oct 07 16:33:22 +0000 2015 Much of resurfacing work done at night to minimize disruptions to traffic. Our equipment is fit with noise reduction equipment,Non-Relevant
Wed Oct 07 15:20:58 +0000 2015 under E 236th St Pedestrian Bridge: intermittent single lane closures overnight begins 10/9: ,Relevant
Wed Oct 07 14:43:56 +0000 2015 Our Safety Ed team leads students on day. shows ,Non-Relevant
"Wed Oct 07 14:33:00 +0000 2015 In order to reinvigorate 20 yr old red light camera program, we will relocated approx 30 of our 150 cameras to new locations ",Non-Relevant
Wed Oct 07 14:31:33 +0000 2015 Testifying at hearing with ,Non-Relevant
Wed Oct 07 14:27:39 +0000 2015 Since our Borough Ped Safety Plans were released we have completed 26 strew projects &amp; 28 more underway ,Non-Relevant
"Wed Oct 07 14:26:13 +0000 2015 Key initiatives: enforcement, street projects, &amp; expanded speed camera enforcement ",Non-Relevant
Wed Oct 07 14:01:33 +0000 2015 Students from PS11 joined our Safety Ed team for day on ,Non-Relevant
"Wed Oct 07 13:32:22 +0000 2015 closed, both directions on Sun 10/11, 12:01am-6am ",Relevant
Wed Oct 07 12:27:33 +0000 2015 Please call to report this location to a customer service representative.,Non-Relevant
Wed Oct 07 11:15:49 +0000 2015 It's International Day! Enjoy the beautiful fall weather and ,Non-Relevant
Tue Oct 06 21:14:23 +0000 2015 The blue plastic hangtag is issued from the state. Learn about parking rules on the DMV's website: ,Non-Relevant
Tue Oct 06 20:34:55 +0000 2015 You may report illegal parking in progress online: or with the free App: ,Non-Relevant
Tue Oct 06 20:34:31 +0000 2015 The vehicle should be parked outside of the bike lane; loading zone sign regulates space outside of the lane.,Non-Relevant
"Tue Oct 06 17:41:51 +0000 2015 Yes, please call to report an issue with a city vehicle, and please include location.",Non-Relevant
"Tue Oct 06 15:54:48 +0000 2015 Trucks are only allowed on Lower Level inner roadway &amp; right lane, per posted signs. ",Non-Relevant
Tue Oct 06 15:50:59 +0000 2015 Please share your signal timing request with DOT's Queens Boro Comm office: ,Non-Relevant
"Tue Oct 06 15:50:43 +0000 2015 Transportation Committee mtg discussing the Congested Corridor Report, 10/8 at 7pm: ",Non-Relevant
"Tue Oct 06 14:00:04 +0000 2015 Do you walk to school? If not, tomorrow's the perfect day to start! It's on 10/7 ",Non-Relevant
"Tue Oct 06 13:05:41 +0000 2015 Free checks in this Fri, 10/9. See our FB events page for details: ",Non-Relevant
Mon Oct 05 20:05:22 +0000 2015 We continue to seek feedback from riders of all ages! Share your comments here: ,Non-Relevant
Mon Oct 05 18:41:03 +0000 2015 begins this week with lane. Lane adjustment info: ,Non-Relevant
"Mon Oct 05 18:25:18 +0000 2015 Transportation Committee mtg on Plaza Project &amp; proposed bike corrals, 10/7 at 6:30pm: ",Non-Relevant
Mon Oct 05 17:22:38 +0000 2015 NYC's weekly mill &amp; pave schedule is available online: ,Non-Relevant
Mon Oct 05 17:03:47 +0000 2015 Rd over lane closures 10/7 11PM-5AM to repair underdeck concrete (weather permitting) ,Relevant
Mon Oct 05 16:49:27 +0000 2015 Please report the location to for an update on the repair,Non-Relevant
Mon Oct 05 16:35:10 +0000 2015 Rehabilitation Project: One-week look ahead for ,Non-Relevant
Mon Oct 05 16:21:59 +0000 2015 In addition to our paving schedule online this information was published in the SI Advance on Saturday,Non-Relevant
Mon Oct 05 16:10:14 +0000 2015 Asphalt is temporary measure to resolve defective condition on cobblestone,Non-Relevant
Mon Oct 05 15:59:29 +0000 2015 Please call to report an issue with a City vehicle.,Non-Relevant
Mon Oct 05 15:36:09 +0000 2015 Please report failed utility street repair to here: ,Non-Relevant
Mon Oct 05 15:01:36 +0000 2015 Have you contacted local BID/community groups? Bulk requests are encouraged &amp; prioritized: ,Non-Relevant
Mon Oct 05 14:48:11 +0000 2015 Please call to report an issue with a traffic signal.,Non-Relevant
"Mon Oct 05 14:43:05 +0000 2015 Yes, check out the expanded overnight schedule: ",Non-Relevant
Mon Oct 05 14:33:13 +0000 2015 Please feel free to share your complaints here: ,Non-Relevant
Mon Oct 05 14:29:46 +0000 2015 Please report blocked sidewalk location to online here: ,Non-Relevant
Mon Oct 05 14:25:20 +0000 2015 Please share transportation related suggestions to your Borough Commissioner's office here: ,Non-Relevant
Mon Oct 05 14:16:52 +0000 2015 Please report location of walk/don't walk pedestrian signal issue to here: Thanks,Non-Relevant
Mon Oct 05 14:00:29 +0000 2015 Please call for immediate assistance reporting an issue with a traffic signal,Non-Relevant
"Mon Oct 05 13:58:46 +0000 2015 Thanks for the suggestion, hope you mentioned it on your survey ;)",Non-Relevant
Mon Oct 05 13:54:54 +0000 2015 Please share your suggestion for a no parking sign with DOT's Brooklyn Borough Commissioner office here: ,Non-Relevant
Mon Oct 05 13:52:56 +0000 2015 Please call to report an issue with a city vehicle.,Non-Relevant
Mon Oct 05 13:47:36 +0000 2015 Please report illegal parking to here ,Non-Relevant
"Mon Oct 05 13:06:06 +0000 2015 Lane closures from exit to Second Ave and on E. 128th St, 10/6 &amp; 10/13 12:01am-5am weather permitting ",Relevant
"Mon Oct 05 13:03:38 +0000 2015 single lane closures Mon-Thurs starting today 10pm-12am, in addition to full closures. Details: ",Relevant
Sun Oct 04 19:02:30 +0000 2015 Reminder: Mn-bd upper level right lane &amp; intermittent bike path closure 10/5+10/6 11AM-4PM ,Relevant
"Fri Oct 02 20:30:21 +0000 2015 early morn full closures continuing: northtube thru 10/3, southtube 10/6 thru 10/10. See below: ",Relevant
Fri Oct 02 20:28:55 +0000 2015 We're still looking for feedback from riders Share your comments here: ,Non-Relevant
"Fri Oct 02 19:50:25 +0000 2015 two lane closures rescheduled for 10/6 thru 10/10, 1am-5am. Updates on ",Relevant
"Fri Oct 02 18:25:02 +0000 2015 Yes, UN General Assembly street closures continue thru 10/3. Check our weekend traffic advisory: ",Relevant
Fri Oct 02 18:08:32 +0000 2015 cont's regular service every 30min 24/7 this weekend Stay tuned to Twitter for updates,Non-Relevant
Fri Oct 02 16:32:31 +0000 2015 Sat's in with &amp; has been cancelled due to weather. We plan to reschedule for Spring 2016,Non-Relevant
Fri Oct 02 14:41:08 +0000 2015 Weekend traffic alerts for NYC Please note that this information is subject to change: ,Non-Relevant
Fri Oct 02 14:32:03 +0000 2015 . advisory: Mn-bd upper level right lane &amp; intermittent bike path closure 10/5+10/6 11AM-4PM ,Relevant
Fri Oct 02 13:55:58 +0000 2015 Please contact DOT's Boro Comm regarding your inquiry: ,Non-Relevant
Fri Oct 02 13:45:06 +0000 2015 Please report traffic signal outage to for immediate attention,Non-Relevant
Fri Oct 02 13:43:44 +0000 2015 On average there's 2-week gap btn milling &amp; paving to allow utilities/others to repair infrastructure below the street,Non-Relevant
"Thu Oct 01 22:31:58 +0000 2015 service cont every 30min 24/7, unless advises otherwise. ",Non-Relevant
Thu Oct 01 22:13:57 +0000 2015 It's important for people to be prepared. ,Non-Relevant
Thu Oct 01 20:20:18 +0000 2015 Please feel free to contact DOT's Boro Comm office for an update: ,Non-Relevant
Thu Oct 01 18:30:25 +0000 2015 Thanks to our friends at we can to see what the looked like back in 1927 ,Non-Relevant
"Thu Oct 01 17:08:14 +0000 2015 Please contact your DOT Borough Commissioner's office, here's how: ",Non-Relevant
Thu Oct 01 16:11:20 +0000 2015 Check out employment opportunities at NYC here: ,Non-Relevant
Thu Oct 01 16:02:51 +0000 2015 Our crew installed new curb in front of Eger Health Care &amp; Rehab Center Thx to ,Non-Relevant
Thu Oct 01 14:17:46 +0000 2015 Happy NYC! New schedule with expanded overnight service begins today. ,Non-Relevant
"Thu Oct 01 13:35:30 +0000 2015 one lane closed 10am-3pm, eastbound: 10/5 thru 10/8, westbound: 10/6 ",Relevant
Thu Oct 01 02:42:14 +0000 2015 . is officially part of paving crew! ,Non-Relevant
"Thu Oct 01 01:05:08 +0000 2015 While most New Yorkers are winding down, our crews are ramping up! ",Non-Relevant
Wed Sep 30 22:49:05 +0000 2015 Please note: Closure of right lane of northbound at 155th St./ for repair work. Two lanes remain open.,Relevant
"Wed Sep 30 21:23:45 +0000 2015 Please contact your borough's DOT Boro Comm office, here's how: ",Non-Relevant
"Wed Sep 30 19:25:31 +0000 2015 under lanes closed one direction at a time, 10am to 3pm on 10/5, 10/7 &amp; 10/12 ",Relevant
Wed Sep 30 19:09:33 +0000 2015 Be sure to follow for emergency information ,Non-Relevant
Wed Sep 30 18:25:10 +0000 2015 Ferry expansion info: For more info please contact SI Ferry office: ,Non-Relevant
Wed Sep 30 16:30:28 +0000 2015 Excited to announce expanded overnight service beginning Oct 1st! New schedule: ,Non-Relevant
"Wed Sep 30 15:32:22 +0000 2015 two southbound lane closures 10/5 thru 10/30, 11pm-5am from W 82nd St to W 72nd St ",Relevant
Wed Sep 30 13:43:15 +0000 2015 This morning's closures were related to a critical vehicle-pedestrian collision.,Non-Relevant
Tue Sep 29 21:19:37 +0000 2015 Please report the location of a broken sidewalk to via free 311 app or online here: ,Non-Relevant
Tue Sep 29 21:13:18 +0000 2015 Our street team is handing out street safety info at Flatlands &amp; Pennsylvania Ave this evening ,Non-Relevant
Tue Sep 29 17:26:12 +0000 2015 Full closure of n/b Harlem River Drive ramp to GW began last night due to emergency repair work,Relevant
"Tue Sep 29 14:35:45 +0000 2015 Join us w/ &amp; for at in on 10/3, 11am-2:30pm! ",Non-Relevant
Tue Sep 29 14:17:49 +0000 2015 Sidewalk repairs mark unprecedented year with more than $4.5M in repairs for properties ,Non-Relevant
"Tue Sep 29 14:15:36 +0000 2015 repairs: 11,180sqft sidewalk, 643lin ft curb, 352lin ft steel faced curb &amp; upgraded corner ped ramp ",Non-Relevant
Tue Sep 29 14:12:30 +0000 2015 . &amp; announce newly repaired sidewalks at ,Non-Relevant
"Tue Sep 29 13:05:52 +0000 2015 over lane closures ten nights thru 10/24. One lane closed 12:01am-5am, two lanes closed 1am-5am ",Relevant
"Tue Sep 29 03:15:58 +0000 2015 Full closure of northbound ramp to the until further notice, due to emergency repair work.",Relevant
"Mon Sep 28 23:02:34 +0000 2015 REMINDER: under lanes closed one direction at a time tonight, 9/28 11pm-5am ",Relevant
Mon Sep 28 22:04:00 +0000 2015 Please report location of the sign to for removal via free 311 app or online here: ,Non-Relevant
"Mon Sep 28 19:31:50 +0000 2015 two westbound lane closures, 10/1 thru 10/3, 1am-5am ",Relevant
"Mon Sep 28 19:03:20 +0000 2015 Once you've tried the seats, log your vote at ",Non-Relevant
Mon Sep 28 18:30:39 +0000 2015 Resurfacing work along the is suspended for the week of 9/28/15. Updates here: ,Non-Relevant
Mon Sep 28 18:29:40 +0000 2015 Have you contacted a DOT Borough Commissioner's office? You can request that your street be reviewed. ,Non-Relevant
"Mon Sep 28 17:32:25 +0000 2015 Another free check is coming to on 10/2, 12pm-1pm! Set up an appt by calling 212-839-4750. ",Non-Relevant
"Mon Sep 28 16:59:39 +0000 2015 The Water Club and Heliport operate the service roads, may have updates on the project.",Non-Relevant
"Mon Sep 28 16:50:33 +0000 2015 Slip 1 is used frequently, tho slip usage is determined by tide conditions, harbor traffic, vessel maneuverability/maintenance",Non-Relevant
Mon Sep 28 15:11:41 +0000 2015 Rehabilitation Project: One Week Lookahead ,Non-Relevant
Mon Sep 28 14:39:48 +0000 2015 What seat would you like to see on the new Test out three options at this week! ,Non-Relevant
Mon Sep 28 14:34:42 +0000 2015 The Gowanus Expressway is owned by - Please contact them regarding your concern.,Non-Relevant
Mon Sep 28 14:17:02 +0000 2015 Pls report faded lane markings to here ,Non-Relevant
Mon Sep 28 14:12:27 +0000 2015 Please share your concerns with DOT's Brooklyn Borough Commissioner's office here: ,Non-Relevant
Fri Sep 25 15:44:53 +0000 2015 DOT street ambassadors are giving away bike bells while supplies last at 28th St &amp; 1st Av ,Non-Relevant
Fri Sep 25 15:21:20 +0000 2015 Please contact DOT's Boro Comm office regarding your inquiry. ,Non-Relevant
Fri Sep 25 15:19:15 +0000 2015 Please feel free to contact DOT's Manhattan Boro Comm's office for more info about this location: ,Non-Relevant
Fri Sep 25 15:09:18 +0000 2015 Please feel free to contact DOT's Queens Boro Comm office regarding this location: ,Non-Relevant
Fri Sep 25 15:05:21 +0000 2015 You can download our maps for free from our website! Or call 311 to request NYC bike or truck maps be mailed to you.,Non-Relevant
Fri Sep 25 15:00:43 +0000 2015 Last night our crews installed more barriers for the new dedicated lane. ,Non-Relevant
Thu Sep 24 20:46:05 +0000 2015 25 concrete barriers have been put in place on the side of the bike path. ,Non-Relevant
Thu Sep 24 20:04:12 +0000 2015 Bridge may close for up to 15min at a time as needed btn 7am-7pm to permit marine traffic to pass per Coast Guard,Relevant
Thu Sep 24 20:00:49 +0000 2015 The SI Ferry is operating on a normal schedule.,Non-Relevant
Thu Sep 24 19:40:54 +0000 2015 Finish September strong at the 9/27 12pm-5pm on b/w 39th and 41st Ave! ,Non-Relevant
Thu Sep 24 18:08:15 +0000 2015 Update: This event has been rescheduled for 10/17 from 11am-12:30pm. Stay tuned for more info! ,Non-Relevant
Thu Sep 24 17:52:29 +0000 2015 Emergency crews continue to work on 17th St. pedestrian overpass after this morning's ,Non-Relevant
Thu Sep 24 17:48:41 +0000 2015 Please report locations to as 'out of order' on the free 311 app or online here: ,Non-Relevant
Thu Sep 24 17:06:04 +0000 2015 Catch us &amp; CM at in on 9/27 from 12pm-3pm for another free ,Non-Relevant
Thu Sep 24 16:02:32 +0000 2015 Please request this info by contacting DOT's Comm office here: ,Non-Relevant
Thu Sep 24 15:02:10 +0000 2015 Please check with - they own the Jackie Robinson Parkway.,Non-Relevant
Thu Sep 24 15:00:33 +0000 2015 Once the MTA restores the 2nd Ave roadway we will complete the 2nd Ave bike lane.,Non-Relevant
Thu Sep 24 14:47:06 +0000 2015 We expect to be able to accommodate any add'l ferry riders on the regular schedule during the Pope's visit.,Non-Relevant
Wed Sep 23 21:22:45 +0000 2015 Road closures are posted here: ,Relevant
"Wed Sep 23 19:09:24 +0000 2015 These riders gave us feedback, now we want to hear from you! SBS survey: ",Non-Relevant
Wed Sep 23 18:55:16 +0000 2015 You may follow up w/local police precinct or DOT Boro Com for info about your car ,Non-Relevant
Wed Sep 23 18:53:43 +0000 2015 DOT does not tow cars for ASP. Perhaps your street is scheduled to be resurfaced...,Non-Relevant
Wed Sep 23 18:18:27 +0000 2015 Follow expansion here: and be sure to request locations here: Thx!,Non-Relevant
Wed Sep 23 18:09:40 +0000 2015 Please share your NYC bike share station request with us on our map! ,Non-Relevant
Wed Sep 23 17:58:34 +0000 2015 Please share your suggestion for a bike lane with your DOT Borough Commissioner's office: ,Non-Relevant
"Wed Sep 23 17:35:44 +0000 2015 Tweet us your pics of the Skillman Avenue this Sat &amp; next Sat, 9/26 &amp; 10/3 from 4pm-8pm, on Skillman Ave b/w 45th and 52nd St!",Non-Relevant
Wed Sep 23 16:49:22 +0000 2015 We expect to be able to accomodate any add'l ferry riders on the regular schedule during Pope's visit,Non-Relevant
Wed Sep 23 14:16:22 +0000 2015 Bring in Fall by joining us &amp; CM for a free helmet fitting at on 9/26 from 11am-2:30pm! ,Non-Relevant
Wed Sep 23 14:01:21 +0000 2015 Pls contact Bk Boro Comm about this utility repair &amp; to request a speed bump ,Non-Relevant
Wed Sep 23 13:54:51 +0000 2015 Please feel free to share your suggestion with us by contacting our Borough Commissioner's office here: ,Non-Relevant
"Wed Sep 23 13:04:21 +0000 2015 REMINDER: under lanes closed one direction at a time tonight, 9/23 11pm-5am ",Relevant
Tue Sep 22 22:07:04 +0000 2015 DOT's street ambassadors were out on 1st Ave this afternoon installing to help NYC cyclists ,Non-Relevant
Tue Sep 22 21:56:00 +0000 2015 Please report faded lane markings to here: Thank you,Non-Relevant
Tue Sep 22 18:14:19 +0000 2015 You're in luck! is already scheduled to be suspended tomorrow 9/23 through Friday 9/25 for Eid al-Adha,Non-Relevant
"Tue Sep 22 17:42:23 +0000 2015 DOT Boro Commissioner Connie Moran announces the installation of our 1,500th - 6 benches at ",Non-Relevant
"Tue Sep 22 16:40:52 +0000 2015 intermittent 15-min daytime full bridge closures, 9/25-10/2 7am-7pm ",Relevant
Tue Sep 22 15:11:50 +0000 2015 Next up for ! We will begin planning &amp; outreach process to install protected lane on btn 14th-33rd St ,Non-Relevant
"Tue Sep 22 15:08:15 +0000 2015 In total NYC has reached 1,010 miles in the network ",Non-Relevant
Tue Sep 22 15:02:06 +0000 2015 Celebrating of lanes at the new 2-way bike route on Clinton St. ,Non-Relevant
Tue Sep 22 14:58:03 +0000 2015 On our way to complete over 12 miles of protected lanes before the year's end! ,Non-Relevant
Tue Sep 22 14:31:16 +0000 2015 Can you guess where we are this morning? Hint: this street marks for NYC!! ,Non-Relevant
Tue Sep 22 13:11:27 +0000 2015 Please check with the they maintain and operate the Henry Hudson Bridge. More info: ,Non-Relevant
Tue Sep 22 13:08:32 +0000 2015 thanks for the tweet - please report the exact location to online here: ,Non-Relevant
Mon Sep 21 20:06:11 +0000 2015 Pls contact police regarding traffic enforcement. Share transportation concerns with DOT here: ,Non-Relevant
Mon Sep 21 20:02:12 +0000 2015 Please visit for information about road closures ,Non-Relevant
